date,zone_id,zone_name,mobility_risk_score
2020-12-28,8,Dakshinkhan & Dumni,19.2
2020-12-28,9,Vatara & Kuril,35.03
2020-12-28,10,Badda & Aftabnagar,33.52
2020-12-28,11,Ramna & Motijheel,43.92
2020-12-28,12,Khilgaon & Mugda,44.56
2020-12-28,13,Dhanmondi & Azimpur,44.47
2020-12-28,14,Wari & Jatrabari,44.42
2020-12-28,15,Bashundhara R/A (NSU),67.97
2020-12-29,1,Uttara,37.86
2020-12-29,2,Mirpur,45.17
2020-12-29,3,Gulshan & Banani,31.55
2020-12-29,4,Agargaon & Kafrul,31.12
2020-12-29,5,Farmgate & Karwan Bazar,51.1
2020-12-29,6,Diabari & Ashkona,17.48
2020-12-29,7,Uttarkhan & Faidabad,13.82
2020-12-29,8,Dakshinkhan & Dumni,16.45
2020-12-29,9,Vatara & Kuril,30.53
2020-12-29,10,Badda & Aftabnagar,37.58
2020-12-29,11,Ramna & Motijheel,56.3
2020-12-29,12,Khilgaon & Mugda,34.87
2020-12-29,13,Dhanmondi & Azimpur,46.82
2020-12-29,14,Wari & Jatrabari,42.67
2020-12-29,15,Bashundhara R/A (NSU),60.14
2020-12-30,1,Uttara,35.76
2020-12-30,2,Mirpur,48.34
2020-12-30,3,Gulshan & Banani,40.44
2020-12-30,4,Agargaon & Kafrul,40.68
2020-12-30,5,Farmgate & Karwan Bazar,53.21
2020-12-30,6,Diabari & Ashkona,23.83
2020-12-30,7,Uttarkhan & Faidabad,12.88
2020-12-30,8,Dakshinkhan & Dumni,16.3
2020-12-30,9,Vatara & Kuril,26.66
2020-12-30,10,Badda & Aftabnagar,30.9
2020-12-30,11,Ramna & Motijheel,45.01
2020-12-30,12,Khilgaon & Mugda,46.24
2020-12-30,13,Dhanmondi & Azimpur,43.29
2020-12-30,14,Wari & Jatrabari,48.63
2020-12-30,15,Bashundhara R/A (NSU),62.17
2020-12-31,1,Uttara,35.28
2020-12-31,2,Mirpur,43.37
2020-12-31,3,Gulshan & Banani,35.36
2020-12-31,4,Agargaon & Kafrul,23.72
2020-12-31,5,Farmgate & Karwan Bazar,58.59
2020-12-31,6,Diabari & Ashkona,17.22
2020-12-31,7,Uttarkhan & Faidabad,20.07
2020-12-31,8,Dakshinkhan & Dumni,15.88
2020-12-31,9,Vatara & Kuril,26.1
2020-12-31,10,Badda & Aftabnagar,38.3
2020-12-31,11,Ramna & Motijheel,51.83
2020-12-31,12,Khilgaon & Mugda,36.36
2020-12-31,13,Dhanmondi & Azimpur,40.27
2020-12-31,14,Wari & Jatrabari,42.33
2020-12-31,15,Bashundhara R/A (NSU),54.12
2021-01-01,1,Uttara,35.73
2021-01-01,2,Mirpur,40.97
2021-01-01,3,Gulshan & Banani,35.87
2021-01-01,4,Agargaon & Kafrul,32.18
2021-01-01,5,Farmgate & Karwan Bazar,43.94
2021-01-01,6,Diabari & Ashkona,18.02
2021-01-01,7,Uttarkhan & Faidabad,14.0
2021-01-01,8,Dakshinkhan & Dumni,19.95
2021-01-01,9,Vatara & Kuril,26.62
2021-01-01,10,Badda & Aftabnagar,37.0
2021-01-01,11,Ramna & Motijheel,50.49
2021-01-01,12,Khilgaon & Mugda,34.4
2021-01-01,13,Dhanmondi & Azimpur,38.55
2021-01-01,14,Wari & Jatrabari,49.91
2021-01-01,15,Bashundhara R/A (NSU),59.83
2021-01-02,1,Uttara,32.61
2021-01-02,2,Mirpur,47.79
2021-01-02,3,Gulshan & Banani,39.76
2021-01-02,4,Agargaon & Kafrul,29.41
2021-01-02,5,Farmgate & Karwan Bazar,50.9
2021-01-02,6,Diabari & Ashkona,20.49
2021-01-02,7,Uttarkhan & Faidabad,19.21
2021-01-02,8,Dakshinkhan & Dumni,9.41
2021-01-02,9,Vatara & Kuril,29.63
2021-01-02,10,Badda & Aftabnagar,31.19
2021-01-02,11,Ramna & Motijheel,56.71
2021-01-02,12,Khilgaon & Mugda,40.42
2021-01-02,13,Dhanmondi & Azimpur,39.81
2021-01-02,14,Wari & Jatrabari,52.5
2021-01-02,15,Bashundhara R/A (NSU),65.46
2021-01-03,1,Uttara,42.29
2021-01-03,2,Mirpur,41.73
2021-01-03,3,Gulshan & Banani,35.46
2021-01-03,4,Agargaon & Kafrul,32.29
2021-01-03,5,Farmgate & Karwan Bazar,38.49
2021-01-03,6,Diabari & Ashkona,17.35
2021-01-03,7,Uttarkhan & Faidabad,15.75
2021-01-03,8,Dakshinkhan & Dumni,18.2
2021-01-03,9,Vatara & Kuril,31.71
2021-01-03,10,Badda & Aftabnagar,29.18
2021-01-03,11,Ramna & Motijheel,60.9
2021-01-03,12,Khilgaon & Mugda,42.29
2021-01-03,13,Dhanmondi & Azimpur,45.5
2021-01-03,14,Wari & Jatrabari,36.87
2021-01-03,15,Bashundhara R/A (NSU),59.31
2021-01-04,1,Uttara,32.44
2021-01-04,2,Mirpur,45.46
2021-01-04,3,Gulshan & Banani,35.68
2021-01-04,4,Agargaon & Kafrul,31.97
2021-01-04,5,Farmgate & Karwan Bazar,36.63
2021-01-04,6,Diabari & Ashkona,14.75
2021-01-04,7,Uttarkhan & Faidabad,16.19
2021-01-04,8,Dakshinkhan & Dumni,17.79
2021-01-04,9,Vatara & Kuril,29.64
2021-01-04,10,Badda & Aftabnagar,34.53
2021-01-04,11,Ramna & Motijheel,45.05
2021-01-04,12,Khilgaon & Mugda,42.23
2021-01-04,13,Dhanmondi & Azimpur,40.24
2021-01-04,14,Wari & Jatrabari,44.13
2021-01-04,15,Bashundhara R/A (NSU),58.52
2021-01-05,1,Uttara,31.9
2021-01-05,2,Mirpur,45.94
2021-01-05,3,Gulshan & Banani,39.09
2021-01-05,4,Agargaon & Kafrul,28.02
2021-01-05,5,Farmgate & Karwan Bazar,54.7
2021-01-05,6,Diabari & Ashkona,18.4
2021-01-05,7,Uttarkhan & Faidabad,17.78
2021-01-05,8,Dakshinkhan & Dumni,13.6
2021-01-05,9,Vatara & Kuril,34.56
2021-01-05,10,Badda & Aftabnagar,31.04
2021-01-05,11,Ramna & Motijheel,52.55
2021-01-05,12,Khilgaon & Mugda,38.37
2021-01-05,13,Dhanmondi & Azimpur,47.19
2021-01-05,14,Wari & Jatrabari,40.92
2021-01-05,15,Bashundhara R/A (NSU),62.44
2021-01-06,1,Uttara,39.44
2021-01-06,2,Mirpur,40.55
2021-01-06,3,Gulshan & Banani,33.22
2021-01-06,4,Agargaon & Kafrul,30.74
2021-01-06,5,Farmgate & Karwan Bazar,48.97
2021-01-06,6,Diabari & Ashkona,21.63
2021-01-06,7,Uttarkhan & Faidabad,14.12
2021-01-06,8,Dakshinkhan & Dumni,18.2
2021-01-06,9,Vatara & Kuril,31.85
2021-01-06,10,Badda & Aftabnagar,27.53
2021-01-06,11,Ramna & Motijheel,50.2
2021-01-06,12,Khilgaon & Mugda,38.55
2021-01-06,13,Dhanmondi & Azimpur,42.55
2021-01-06,14,Wari & Jatrabari,45.36
2021-01-06,15,Bashundhara R/A (NSU),61.35
2021-01-07,1,Uttara,37.14
2021-01-07,2,Mirpur,46.77
2021-01-07,3,Gulshan & Banani,32.13
2021-01-07,4,Agargaon & Kafrul,22.58
2021-01-07,5,Farmgate & Karwan Bazar,54.07
2021-01-07,6,Diabari & Ashkona,17.67
2021-01-07,7,Uttarkhan & Faidabad,16.2
2021-01-07,8,Dakshinkhan & Dumni,18.11
2021-01-07,9,Vatara & Kuril,31.76
2021-01-07,10,Badda & Aftabnagar,35.15
2021-01-07,11,Ramna & Motijheel,52.62
2021-01-07,12,Khilgaon & Mugda,34.56
2021-01-07,13,Dhanmondi & Azimpur,38.9
2021-01-07,14,Wari & Jatrabari,49.04
2021-01-07,15,Bashundhara R/A (NSU),58.45
2021-01-08,1,Uttara,35.39
2021-01-08,2,Mirpur,40.08
2021-01-08,3,Gulshan & Banani,38.81
2021-01-08,4,Agargaon & Kafrul,30.21
2021-01-08,5,Farmgate & Karwan Bazar,38.42
2021-01-08,6,Diabari & Ashkona,15.76
2021-01-08,7,Uttarkhan & Faidabad,14.37
2021-01-08,8,Dakshinkhan & Dumni,17.82
2021-01-08,9,Vatara & Kuril,34.64
2021-01-08,10,Badda & Aftabnagar,33.88
2021-01-08,11,Ramna & Motijheel,49.71
2021-01-08,12,Khilgaon & Mugda,37.3
2021-01-08,13,Dhanmondi & Azimpur,42.63
2021-01-08,14,Wari & Jatrabari,43.62
2021-01-08,15,Bashundhara R/A (NSU),56.81
2021-01-09,1,Uttara,36.34
2021-01-09,2,Mirpur,38.62
2021-01-09,3,Gulshan & Banani,31.59
2021-01-09,4,Agargaon & Kafrul,29.93
2021-01-09,5,Farmgate & Karwan Bazar,50.13
2021-01-09,6,Diabari & Ashkona,20.7
2021-01-09,7,Uttarkhan & Faidabad,12.45
2021-01-09,8,Dakshinkhan & Dumni,10.18
2021-01-09,9,Vatara & Kuril,27.38
2021-01-09,10,Badda & Aftabnagar,31.01
2021-01-09,11,Ramna & Motijheel,47.95
2021-01-09,12,Khilgaon & Mugda,44.23
2021-01-09,13,Dhanmondi & Azimpur,37.69
2021-01-09,14,Wari & Jatrabari,42.97
2021-01-09,15,Bashundhara R/A (NSU),57.16
2021-01-10,1,Uttara,33.27
2021-01-10,2,Mirpur,43.41
2021-01-10,3,Gulshan & Banani,38.87
2021-01-10,4,Agargaon & Kafrul,30.42
2021-01-10,5,Farmgate & Karwan Bazar,56.4
2021-01-10,6,Diabari & Ashkona,17.11
2021-01-10,7,Uttarkhan & Faidabad,16.22
2021-01-10,8,Dakshinkhan & Dumni,19.82
2021-01-10,9,Vatara & Kuril,32.22
2021-01-10,10,Badda & Aftabnagar,25.3
2021-01-10,11,Ramna & Motijheel,46.26
2021-01-10,12,Khilgaon & Mugda,38.42
2021-01-10,13,Dhanmondi & Azimpur,42.85
2021-01-10,14,Wari & Jatrabari,52.25
2021-01-10,15,Bashundhara R/A (NSU),59.86
2021-01-11,1,Uttara,31.6
2021-01-11,2,Mirpur,38.71
2021-01-11,3,Gulshan & Banani,39.49
2021-01-11,4,Agargaon & Kafrul,33.1
2021-01-11,5,Farmgate & Karwan Bazar,50.4
2021-01-11,6,Diabari & Ashkona,17.43
2021-01-11,7,Uttarkhan & Faidabad,15.37
2021-01-11,8,Dakshinkhan & Dumni,15.26
2021-01-11,9,Vatara & Kuril,32.02
2021-01-11,10,Badda & Aftabnagar,26.69
2021-01-11,11,Ramna & Motijheel,44.63
2021-01-11,12,Khilgaon & Mugda,43.95
2021-01-11,13,Dhanmondi & Azimpur,42.64
2021-01-11,14,Wari & Jatrabari,34.35
2021-01-11,15,Bashundhara R/A (NSU),61.36
2021-01-12,1,Uttara,35.51
2021-01-12,2,Mirpur,43.5
2021-01-12,3,Gulshan & Banani,30.19
2021-01-12,4,Agargaon & Kafrul,31.11
2021-01-12,5,Farmgate & Karwan Bazar,50.32
2021-01-12,6,Diabari & Ashkona,19.35
2021-01-12,7,Uttarkhan & Faidabad,15.87
2021-01-12,8,Dakshinkhan & Dumni,19.07
2021-01-12,9,Vatara & Kuril,31.36
2021-01-12,10,Badda & Aftabnagar,31.82
2021-01-12,11,Ramna & Motijheel,56.94
2021-01-12,12,Khilgaon & Mugda,47.21
2021-01-12,13,Dhanmondi & Azimpur,39.61
2021-01-12,14,Wari & Jatrabari,54.52
2021-01-12,15,Bashundhara R/A (NSU),56.2
2021-01-13,1,Uttara,33.92
2021-01-13,2,Mirpur,44.62
2021-01-13,3,Gulshan & Banani,36.03
2021-01-13,4,Agargaon & Kafrul,31.22
2021-01-13,5,Farmgate & Karwan Bazar,50.29
2021-01-13,6,Diabari & Ashkona,21.47
2021-01-13,7,Uttarkhan & Faidabad,13.72
2021-01-13,8,Dakshinkhan & Dumni,19.72
2021-01-13,9,Vatara & Kuril,36.6
2021-01-13,10,Badda & Aftabnagar,30.63
2021-01-13,11,Ramna & Motijheel,55.56
2021-01-13,12,Khilgaon & Mugda,39.23
2021-01-13,13,Dhanmondi & Azimpur,45.93
2021-01-13,14,Wari & Jatrabari,46.14
2021-01-13,15,Bashundhara R/A (NSU),57.88
2021-01-14,1,Uttara,39.89
2021-01-14,2,Mirpur,49.78
2021-01-14,3,Gulshan & Banani,44.66
2021-01-14,4,Agargaon & Kafrul,27.78
2021-01-14,5,Farmgate & Karwan Bazar,41.87
2021-01-14,6,Diabari & Ashkona,25.6
2021-01-14,7,Uttarkhan & Faidabad,20.81
2021-01-14,8,Dakshinkhan & Dumni,15.77
2021-01-14,9,Vatara & Kuril,36.75
2021-01-14,10,Badda & Aftabnagar,31.36
2021-01-14,11,Ramna & Motijheel,58.36
2021-01-14,12,Khilgaon & Mugda,41.25
2021-01-14,13,Dhanmondi & Azimpur,46.23
2021-01-14,14,Wari & Jatrabari,48.96
2021-01-14,15,Bashundhara R/A (NSU),60.84
2021-01-15,1,Uttara,36.24
2021-01-15,2,Mirpur,47.38
2021-01-15,3,Gulshan & Banani,35.17
2021-01-15,4,Agargaon & Kafrul,28.61
2021-01-15,5,Farmgate & Karwan Bazar,58.35
2021-01-15,6,Diabari & Ashkona,21.86
2021-01-15,7,Uttarkhan & Faidabad,19.16
2021-01-15,8,Dakshinkhan & Dumni,19.75
2021-01-15,9,Vatara & Kuril,30.62
2021-01-15,10,Badda & Aftabnagar,36.38
2021-01-15,11,Ramna & Motijheel,52.02
2021-01-15,12,Khilgaon & Mugda,52.18
2021-01-15,13,Dhanmondi & Azimpur,49.32
2021-01-15,14,Wari & Jatrabari,46.86
2021-01-15,15,Bashundhara R/A (NSU),64.78
2021-01-16,1,Uttara,35.29
2021-01-16,2,Mirpur,46.88
2021-01-16,3,Gulshan & Banani,39.03
2021-01-16,4,Agargaon & Kafrul,36.46
2021-01-16,5,Farmgate & Karwan Bazar,49.51
2021-01-16,6,Diabari & Ashkona,23.46
2021-01-16,7,Uttarkhan & Faidabad,20.03
2021-01-16,8,Dakshinkhan & Dumni,17.83
2021-01-16,9,Vatara & Kuril,34.61
2021-01-16,10,Badda & Aftabnagar,36.64
2021-01-16,11,Ramna & Motijheel,52.19
2021-01-16,12,Khilgaon & Mugda,50.55
2021-01-16,13,Dhanmondi & Azimpur,50.16
2021-01-16,14,Wari & Jatrabari,60.18
2021-01-16,15,Bashundhara R/A (NSU),65.13
2021-01-17,1,Uttara,35.78
2021-01-17,2,Mirpur,49.1
2021-01-17,3,Gulshan & Banani,41.83
2021-01-17,4,Agargaon & Kafrul,36.26
2021-01-17,5,Farmgate & Karwan Bazar,53.88
2021-01-17,6,Diabari & Ashkona,18.61
2021-01-17,7,Uttarkhan & Faidabad,16.27
2021-01-17,8,Dakshinkhan & Dumni,12.99
2021-01-17,9,Vatara & Kuril,35.05
2021-01-17,10,Badda & Aftabnagar,37.76
2021-01-17,11,Ramna & Motijheel,48.01
2021-01-17,12,Khilgaon & Mugda,35.06
2021-01-17,13,Dhanmondi & Azimpur,46.5
2021-01-17,14,Wari & Jatrabari,43.2
2021-01-17,15,Bashundhara R/A (NSU),60.21
2021-01-18,1,Uttara,39.15
2021-01-18,2,Mirpur,52.66
2021-01-18,3,Gulshan & Banani,44.13
2021-01-18,4,Agargaon & Kafrul,31.07
2021-01-18,5,Farmgate & Karwan Bazar,43.61
2021-01-18,6,Diabari & Ashkona,17.74
2021-01-18,7,Uttarkhan & Faidabad,13.08
2021-01-18,8,Dakshinkhan & Dumni,21.48
2021-01-18,9,Vatara & Kuril,33.85
2021-01-18,10,Badda & Aftabnagar,30.18
2021-01-18,11,Ramna & Motijheel,57.08
2021-01-18,12,Khilgaon & Mugda,45.25
2021-01-18,13,Dhanmondi & Azimpur,40.17
2021-01-18,14,Wari & Jatrabari,51.11
2021-01-18,15,Bashundhara R/A (NSU),64.73
2021-01-19,1,Uttara,35.82
2021-01-19,2,Mirpur,49.02
2021-01-19,3,Gulshan & Banani,39.57
2021-01-19,4,Agargaon & Kafrul,32.14
2021-01-19,5,Farmgate & Karwan Bazar,45.84
2021-01-19,6,Diabari & Ashkona,20.5
2021-01-19,7,Uttarkhan & Faidabad,22.32
2021-01-19,8,Dakshinkhan & Dumni,16.67
2021-01-19,9,Vatara & Kuril,36.93
2021-01-19,10,Badda & Aftabnagar,32.52
2021-01-19,11,Ramna & Motijheel,49.51
2021-01-19,12,Khilgaon & Mugda,43.61
2021-01-19,13,Dhanmondi & Azimpur,56.37
2021-01-19,14,Wari & Jatrabari,54.06
2021-01-19,15,Bashundhara R/A (NSU),62.8
2021-01-20,1,Uttara,35.08
2021-01-20,2,Mirpur,46.77
2021-01-20,3,Gulshan & Banani,38.19
2021-01-20,4,Agargaon & Kafrul,28.95
2021-01-20,5,Farmgate & Karwan Bazar,60.45
2021-01-20,6,Diabari & Ashkona,20.71
2021-01-20,7,Uttarkhan & Faidabad,17.37
2021-01-20,8,Dakshinkhan & Dumni,16.55
2021-01-20,9,Vatara & Kuril,36.02
2021-01-20,10,Badda & Aftabnagar,36.53
2021-01-20,11,Ramna & Motijheel,65.65
2021-01-20,12,Khilgaon & Mugda,47.52
2021-01-20,13,Dhanmondi & Azimpur,39.24
2021-01-20,14,Wari & Jatrabari,42.53
2021-01-20,15,Bashundhara R/A (NSU),67.32
2021-01-21,1,Uttara,37.54
2021-01-21,2,Mirpur,39.25
2021-01-21,3,Gulshan & Banani,45.91
2021-01-21,4,Agargaon & Kafrul,35.15
2021-01-21,5,Farmgate & Karwan Bazar,48.89
2021-01-21,6,Diabari & Ashkona,17.06
2021-01-21,7,Uttarkhan & Faidabad,15.06
2021-01-21,8,Dakshinkhan & Dumni,17.05
2021-01-21,9,Vatara & Kuril,40.28
2021-01-21,10,Badda & Aftabnagar,34.3
2021-01-21,11,Ramna & Motijheel,46.43
2021-01-21,12,Khilgaon & Mugda,38.98
2021-01-21,13,Dhanmondi & Azimpur,48.29
2021-01-21,14,Wari & Jatrabari,44.61
2021-01-21,15,Bashundhara R/A (NSU),63.25
2021-01-22,1,Uttara,36.63
2021-01-22,2,Mirpur,39.24
2021-01-22,3,Gulshan & Banani,46.35
2021-01-22,4,Agargaon & Kafrul,32.6
2021-01-22,5,Farmgate & Karwan Bazar,57.53
2021-01-22,6,Diabari & Ashkona,18.83
2021-01-22,7,Uttarkhan & Faidabad,17.55
2021-01-22,8,Dakshinkhan & Dumni,18.29
2021-01-22,9,Vatara & Kuril,27.67
2021-01-22,10,Badda & Aftabnagar,37.29
2021-01-22,11,Ramna & Motijheel,53.79
2021-01-22,12,Khilgaon & Mugda,37.5
2021-01-22,13,Dhanmondi & Azimpur,44.87
2021-01-22,14,Wari & Jatrabari,47.62
2021-01-22,15,Bashundhara R/A (NSU),59.44
2021-01-23,1,Uttara,34.24
2021-01-23,2,Mirpur,42.95
2021-01-23,3,Gulshan & Banani,43.18
2021-01-23,4,Agargaon & Kafrul,37.26
2021-01-23,5,Farmgate & Karwan Bazar,49.43
2021-01-23,6,Diabari & Ashkona,20.39
2021-01-23,7,Uttarkhan & Faidabad,19.54
2021-01-23,8,Dakshinkhan & Dumni,17.58
2021-01-23,9,Vatara & Kuril,32.81
2021-01-23,10,Badda & Aftabnagar,33.6
2021-01-23,11,Ramna & Motijheel,61.25
2021-01-23,12,Khilgaon & Mugda,38.51
2021-01-23,13,Dhanmondi & Azimpur,37.93
2021-01-23,14,Wari & Jatrabari,43.88
2021-01-23,15,Bashundhara R/A (NSU),61.75
2021-01-24,1,Uttara,34.04
2021-01-24,2,Mirpur,41.19
2021-01-24,3,Gulshan & Banani,38.82
2021-01-24,4,Agargaon & Kafrul,27.13
2021-01-24,5,Farmgate & Karwan Bazar,39.29
2021-01-24,6,Diabari & Ashkona,20.12
2021-01-24,7,Uttarkhan & Faidabad,16.42
2021-01-24,8,Dakshinkhan & Dumni,18.94
2021-01-24,9,Vatara & Kuril,29.77
2021-01-24,10,Badda & Aftabnagar,38.32
2021-01-24,11,Ramna & Motijheel,55.46
2021-01-24,12,Khilgaon & Mugda,38.61
2021-01-24,13,Dhanmondi & Azimpur,42.27
2021-01-24,14,Wari & Jatrabari,43.84
2021-01-24,15,Bashundhara R/A (NSU),65.0
2021-01-25,1,Uttara,36.91
2021-01-25,2,Mirpur,43.58
2021-01-25,3,Gulshan & Banani,35.23
2021-01-25,4,Agargaon & Kafrul,29.22
2021-01-25,5,Farmgate & Karwan Bazar,54.88
2021-01-25,6,Diabari & Ashkona,20.7
2021-01-25,7,Uttarkhan & Faidabad,19.86
2021-01-25,8,Dakshinkhan & Dumni,14.42
2021-01-25,9,Vatara & Kuril,35.43
2021-01-25,10,Badda & Aftabnagar,34.1
2021-01-25,11,Ramna & Motijheel,53.72
2021-01-25,12,Khilgaon & Mugda,45.32
2021-01-25,13,Dhanmondi & Azimpur,42.96
2021-01-25,14,Wari & Jatrabari,46.94
2021-01-25,15,Bashundhara R/A (NSU),59.09
2021-01-26,1,Uttara,31.62
2021-01-26,2,Mirpur,45.41
2021-01-26,3,Gulshan & Banani,35.77
2021-01-26,4,Agargaon & Kafrul,31.85
2021-01-26,5,Farmgate & Karwan Bazar,47.55
2021-01-26,6,Diabari & Ashkona,20.48
2021-01-26,7,Uttarkhan & Faidabad,19.64
2021-01-26,8,Dakshinkhan & Dumni,16.2
2021-01-26,9,Vatara & Kuril,28.2
2021-01-26,10,Badda & Aftabnagar,36.45
2021-01-26,11,Ramna & Motijheel,48.29
2021-01-26,12,Khilgaon & Mugda,37.01
2021-01-26,13,Dhanmondi & Azimpur,49.9
2021-01-26,14,Wari & Jatrabari,53.24
2021-01-26,15,Bashundhara R/A (NSU),63.49
2021-01-27,1,Uttara,32.73
2021-01-27,2,Mirpur,48.74
2021-01-27,3,Gulshan & Banani,42.91
2021-01-27,4,Agargaon & Kafrul,34.13
2021-01-27,5,Farmgate & Karwan Bazar,55.99
2021-01-27,6,Diabari & Ashkona,19.01
2021-01-27,7,Uttarkhan & Faidabad,14.69
2021-01-27,8,Dakshinkhan & Dumni,18.25
2021-01-27,9,Vatara & Kuril,35.98
2021-01-27,10,Badda & Aftabnagar,32.47
2021-01-27,11,Ramna & Motijheel,47.44
2021-01-27,12,Khilgaon & Mugda,40.65
2021-01-27,13,Dhanmondi & Azimpur,41.98
2021-01-27,14,Wari & Jatrabari,49.1
2021-01-27,15,Bashundhara R/A (NSU),63.49
2021-01-28,1,Uttara,33.22
2021-01-28,2,Mirpur,43.66
2021-01-28,3,Gulshan & Banani,40.36
2021-01-28,4,Agargaon & Kafrul,29.48
2021-01-28,5,Farmgate & Karwan Bazar,49.61
2021-01-28,6,Diabari & Ashkona,17.95
2021-01-28,7,Uttarkhan & Faidabad,14.81
2021-01-28,8,Dakshinkhan & Dumni,22.34
2021-01-28,9,Vatara & Kuril,30.78
2021-01-28,10,Badda & Aftabnagar,31.93
2021-01-28,11,Ramna & Motijheel,56.46
2021-01-28,12,Khilgaon & Mugda,33.18
2021-01-28,13,Dhanmondi & Azimpur,41.7
2021-01-28,14,Wari & Jatrabari,54.3
2021-01-28,15,Bashundhara R/A (NSU),61.96
2021-01-29,1,Uttara,33.08
2021-01-29,2,Mirpur,43.82
2021-01-29,3,Gulshan & Banani,42.74
2021-01-29,4,Agargaon & Kafrul,25.57
2021-01-29,5,Farmgate & Karwan Bazar,38.35
2021-01-29,6,Diabari & Ashkona,15.22
2021-01-29,7,Uttarkhan & Faidabad,18.01
2021-01-29,8,Dakshinkhan & Dumni,16.37
2021-01-29,9,Vatara & Kuril,28.65
2021-01-29,10,Badda & Aftabnagar,33.37
2021-01-29,11,Ramna & Motijheel,57.72
2021-01-29,12,Khilgaon & Mugda,43.56
2021-01-29,13,Dhanmondi & Azimpur,30.08
2021-01-29,14,Wari & Jatrabari,40.31
2021-01-29,15,Bashundhara R/A (NSU),54.95
2021-01-30,1,Uttara,35.34
2021-01-30,2,Mirpur,42.44
2021-01-30,3,Gulshan & Banani,39.81
2021-01-30,4,Agargaon & Kafrul,32.06
2021-01-30,5,Farmgate & Karwan Bazar,48.32
2021-01-30,6,Diabari & Ashkona,22.9
2021-01-30,7,Uttarkhan & Faidabad,9.03
2021-01-30,8,Dakshinkhan & Dumni,19.57
2021-01-30,9,Vatara & Kuril,26.55
2021-01-30,10,Badda & Aftabnagar,36.21
2021-01-30,11,Ramna & Motijheel,47.64
2021-01-30,12,Khilgaon & Mugda,45.24
2021-01-30,13,Dhanmondi & Azimpur,48.9
2021-01-30,14,Wari & Jatrabari,39.48
2021-01-30,15,Bashundhara R/A (NSU),58.35
2021-01-31,1,Uttara,38.84
2021-01-31,2,Mirpur,32.56
2021-01-31,3,Gulshan & Banani,29.5
2021-01-31,4,Agargaon & Kafrul,31.02
2021-01-31,5,Farmgate & Karwan Bazar,58.71
2021-01-31,6,Diabari & Ashkona,18.17
2021-01-31,7,Uttarkhan & Faidabad,15.17
2021-01-31,8,Dakshinkhan & Dumni,16.68
2021-01-31,9,Vatara & Kuril,29.46
2021-01-31,10,Badda & Aftabnagar,32.6
2021-01-31,11,Ramna & Motijheel,42.95
2021-01-31,12,Khilgaon & Mugda,37.39
2021-01-31,13,Dhanmondi & Azimpur,35.59
2021-01-31,14,Wari & Jatrabari,56.19
2021-01-31,15,Bashundhara R/A (NSU),60.87
2021-02-01,1,Uttara,37.67
2021-02-01,2,Mirpur,38.44
2021-02-01,3,Gulshan & Banani,42.07
2021-02-01,4,Agargaon & Kafrul,26.13
2021-02-01,5,Farmgate & Karwan Bazar,50.72
2021-02-01,6,Diabari & Ashkona,18.11
2021-02-01,7,Uttarkhan & Faidabad,12.42
2021-02-01,8,Dakshinkhan & Dumni,15.86
2021-02-01,9,Vatara & Kuril,35.8
2021-02-01,10,Badda & Aftabnagar,30.65
2021-02-01,11,Ramna & Motijheel,37.15
2021-02-01,12,Khilgaon & Mugda,38.66
2021-02-01,13,Dhanmondi & Azimpur,43.08
2021-02-01,14,Wari & Jatrabari,43.32
2021-02-01,15,Bashundhara R/A (NSU),55.39
2021-02-02,1,Uttara,33.77
2021-02-02,2,Mirpur,41.61
2021-02-02,3,Gulshan & Banani,32.48
2021-02-02,4,Agargaon & Kafrul,33.8
2021-02-02,5,Farmgate & Karwan Bazar,47.22
2021-02-02,6,Diabari & Ashkona,16.17
2021-02-02,7,Uttarkhan & Faidabad,14.65
2021-02-02,8,Dakshinkhan & Dumni,16.29
2021-02-02,9,Vatara & Kuril,31.6
2021-02-02,10,Badda & Aftabnagar,35.46
2021-02-02,11,Ramna & Motijheel,44.78
2021-02-02,12,Khilgaon & Mugda,41.65
2021-02-02,13,Dhanmondi & Azimpur,40.74
2021-02-02,14,Wari & Jatrabari,39.27
2021-02-02,15,Bashundhara R/A (NSU),53.45
2021-02-03,1,Uttara,35.54
2021-02-03,2,Mirpur,38.38
2021-02-03,3,Gulshan & Banani,36.62
2021-02-03,4,Agargaon & Kafrul,34.22
2021-02-03,5,Farmgate & Karwan Bazar,55.22
2021-02-03,6,Diabari & Ashkona,26.51
2021-02-03,7,Uttarkhan & Faidabad,15.69
2021-02-03,8,Dakshinkhan & Dumni,17.11
2021-02-03,9,Vatara & Kuril,35.06
2021-02-03,10,Badda & Aftabnagar,24.1
2021-02-03,11,Ramna & Motijheel,51.42
2021-02-03,12,Khilgaon & Mugda,47.72
2021-02-03,13,Dhanmondi & Azimpur,42.29
2021-02-03,14,Wari & Jatrabari,38.63
2021-02-03,15,Bashundhara R/A (NSU),55.74
2021-02-04,1,Uttara,31.42
2021-02-04,2,Mirpur,45.68
2021-02-04,3,Gulshan & Banani,38.74
2021-02-04,4,Agargaon & Kafrul,30.02
2021-02-04,5,Farmgate & Karwan Bazar,49.52
2021-02-04,6,Diabari & Ashkona,16.12
2021-02-04,7,Uttarkhan & Faidabad,15.22
2021-02-04,8,Dakshinkhan & Dumni,18.7
2021-02-04,9,Vatara & Kuril,38.06
